10240 2 256 640 791.4823535806636
20480 2 256 640 942.9075693794289
30720 2 256 768 1103.9437942103918
40960 2 256 640 1060.334272042523
51200 2 256 800 1067.3719868018122
61440 2 256 768 1198.1894596763661
71680 2 256 640 1094.5470120994507
81920 2 256 640 1095.1278738828196
92160 2 256 768 1213.6754442758504
102400 2 256 800 1095.3903114203272
112640 2 256 704 1156.5788894385619
122880 2 256 768 1214.34978274726
133120 2 256 832 1102.6870832864622
143360 2 256 640 1096.4965671554291
153600 2 256 800 1073.3283844901066
163840 2 256 640 1079.121285294049
174080 2 256 680 1108.9592227818523
184320 2 256 768 1169.2641897607077
194560 2 256 760 1134.7688801591642
204800 2 256 800 1043.793825399874
215040 2 256 840 1042.1120902865014
225280 2 256 704 1081.0515974619466
235520 2 256 736 1101.1366056081954
245760 2 256 768 1110.4860716770922
256000 2 256 800 1000.6977203182444
266240 2 256 832 1011.9784701543584
276480 2 256 864 1036.043974838924
286720 2 256 640 966.7720305668842
296960 2 256 640 973.24978139934
307200 2 256 800 961.5514448897004
317440 2 256 640 968.9557485906264
327680 2 256 640 964.6089446123472
337920 2 256 768 1035.8471305601815
348160 2 256 680 994.660001177365
358400 2 256 800 961.5958884233482
368640 2 256 768 1049.7359301749016
378880 2 256 740 1035.703782251472
389120 2 256 760 1038.743573451293
399360 2 256 832 978.5073416182566
409600 2 256 800 958.2152746074474
419840 2 256 820 967.7361712916658
430080 2 256 840 976.4414294014493
440320 2 256 860 993.1069149173846
450560 2 256 704 958.9276447189726
460800 2 256 800 908.4597554676607
471040 2 256 736 965.6602128114844
481280 2 256 752 971.3557912109121
491520 2 256 768 977.6689784444363
501760 2 256 784 886.0231624767337
512000 2 256 800 890.9239075166217
522240 2 256 816 891.9367829230226
532480 2 256 832 900.4166658621908
542720 2 256 848 901.8938098629914
552960 2 256 864 907.5516118434232
563200 2 256 800 874.0613774468184
573440 2 256 640 875.1833902115144
583680 2 256 768 944.386924673973
593920 2 256 640 869.510116201989
604160 2 256 640 870.2558941549032
614400 2 256 800 866.5758025524511
624640 2 256 640 871.1170158891655
634880 2 256 640 866.8311737169003
645120 2 256 840 879.5147845225945
655360 2 256 640 932.6558231523694
665600 2 256 832 953.486642715153
675840 2 256 768 1014.5736981513388
686080 2 256 670 880.3773998065068
696320 2 256 680 957.9685663745956
706560 2 256 768 935.9939019828706
716800 2 256 800 862.8643163957411
727040 2 256 710 901.597769981418
737280 2 256 768 932.5342678833955
747520 2 256 730 910.4888625798806
757760 2 256 740 916.6400865696583
768000 2 256 800 862.5392553767416
778240 2 256 760 920.3543399836938
788480 2 256 770 863.6456875526287
798720 2 256 832 879.6733592480072
808960 2 256 790 855.6467200837666
819200 2 256 800 862.3206681425902
829440 2 256 864 890.8136293342075
839680 2 256 820 869.0215100560767
849920 2 256 830 875.8270342337503
860160 2 256 840 878.713823156716
870400 2 256 850 881.9225462464158
880640 2 256 860 888.0585685427551
890880 2 256 870 890.828410611627
901120 2 256 704 899.4485018824652
911360 2 256 712 901.7255944235511
921600 2 256 800 863.5548478871708
931840 2 256 832 879.5237258366889
942080 2 256 736 917.2015272538056
952320 2 256 768 932.6130203528835
962560 2 256 752 924.0051392090272
972800 2 256 800 863.7871846601744
983040 2 256 768 933.6213602775936
993280 2 256 776 850.770463773891
1003520 2 256 784 856.7749021258633
1013760 2 256 792 857.5192834018159
1024000 2 256 800 865.6999722861207
1034240 2 256 808 864.9223274009429
1044480 2 256 816 870.3233114196013
1054720 2 256 824 868.3240716355799
1064960 2 256 832 880.669852666787
1075200 2 256 840 880.2786490541698
1085440 2 256 848 885.863298624412
1095680 2 256 856 886.0452936767479
1105920 2 256 864 894.2714910082626
1116160 2 256 872 894.5833255402576
1126400 2 256 800 865.3187330644816
1136640 2 256 768 930.5740078412327
1146880 2 256 640 969.9090428600772
1157120 2 256 640 771.0968657235327
1167360 2 256 768 936.0979737476174
1177600 2 256 800 866.0776216792472
1187840 2 256 640 690.5895085433174
1198080 2 256 832 882.7068244656016
1208320 2 256 640 686.9561217987183
1218560 2 256 680 887.5340593821574
1228800 2 256 800 687.4595993027102
1239040 2 256 704 903.8997099342033
1249280 2 256 640 869.587220464356
1259520 2 256 820 693.1027575677665
1269760 2 256 640 869.3898070453276
1280000 2 256 800 687.3723342248844
1290240 2 256 840 885.3806957538595
1300480 2 256 640 689.7897200756573
1310720 2 256 640 872.2696804052862
1320960 2 256 860 703.1821308506819
1331200 2 256 832 890.0913378066019
1341440 2 256 655 694.6606107573923
1351680 2 256 768 944.2083867336808
1361920 2 256 760 727.5804434185236
1372160 2 256 670 887.0646687914491
1382400 2 256 864 899.5342563655931
1392640 2 256 680 892.0402969805064
1402880 2 256 685 893.2062360490647
1413120 2 256 768 939.9489243802464
1423360 2 256 695 1008.9406420757856
1433600 2 256 800 889.2488402225118
1443840 2 256 768 940.0162869663544
1454080 2 256 710 907.3661629222885
1464320 2 256 832 887.4360075703743
1474560 2 256 768 939.2139672093222
1484800 2 256 800 866.5386008425249
1495040 2 256 730 1035.0669560569327
1505280 2 256 840 995.6576287248057
1515520 2 256 740 995.9733023297794
1525760 2 256 745 925.3552187804996
1536000 2 256 800 870.4723499702428
1546240 2 256 755 929.9613608076133
1556480 2 256 760 932.7954620632362
1566720 2 256 816 875.7446719343309
1576960 2 256 770 872.0545632556672
1587200 2 256 800 870.2577824267812
1597440 2 256 832 887.483634059608
1607680 2 256 785 860.3981601073727
1617920 2 256 790 863.6051773830019
1628160 2 256 848 890.7133989929401
1638400 2 256 800 870.4191316214329
1648640 2 256 805 870.10996048694
1658880 2 256 864 897.5220084512347
1669120 2 256 815 875.2510720847016
1679360 2 256 820 877.159577048486
1689600 2 256 825 879.29140682691
1699840 2 256 830 884.2099685968777
1710080 2 256 835 885.7171272155531
1720320 2 256 840 886.5105672656673
1730560 2 256 845 887.9893553973543
1740800 2 256 850 890.6812602819084
1751040 2 256 855 892.3310181894961
1761280 2 256 860 896.3188923602115
1771520 2 256 865 897.5916213765836
1781760 2 256 870 898.7177084693695
1792000 2 256 875 901.8457635235528
1802240 2 256 704 906.6421420474019
1812480 2 256 768 940.95004776481
1822720 2 256 712 908.23003464255
1832960 2 256 716 910.1156976634467
1843200 2 256 800 871.1412707226258
1853440 2 256 724 915.4978838247345
1863680 2 256 832 886.8956800641816
1873920 2 256 768 939.8456615997917
1884160 2 256 736 922.432675310347
1894400 2 256 800 870.1807715643167
1904640 2 256 768 940.5789302530071
1914880 2 256 748 929.2141825243874
1925120 2 256 752 931.1421375912682
1935360 2 256 864 900.3025177688717
1945600 2 256 800 872.0309365391882
1955840 2 256 764 935.6576242652757
1966080 2 256 768 940.5343319653564
1976320 2 256 772 856.625755771786
1986560 2 256 776 858.5379931363831
1996800 2 256 832 887.4480154637724
2007040 2 256 784 858.1292042454553
2017280 2 256 788 926.5175506902024
2027520 2 256 792 865.7851769280537
2037760 2 256 796 867.7675054718994
2048000 2 256 800 872.1848051278519
