10240 1 512 640 561.976777929759
20480 1 512 640 690.0425707203509
30720 1 512 768 813.1933394200064
40960 1 512 640 778.2896505139016
51200 1 512 800 797.5591745857622
61440 1 512 768 802.4013730650911
71680 1 512 640 701.8376276355747
81920 1 512 640 630.0453097220357
92160 1 512 768 660.9028863909297
102400 1 512 800 646.2922768796827
112640 1 512 704 638.7022746583407
122880 1 512 768 663.4029554222607
133120 1 512 832 664.7803778684518
143360 1 512 640 624.2164660726708
153600 1 512 800 735.9532435754161
163840 1 512 640 717.2768283152548
174080 1 512 680 783.1804793861941
184320 1 512 768 649.6185511987071
194560 1 512 760 725.0064888296488
204800 1 512 800 741.0702820134896
215040 1 512 840 729.4777190415545
225280 1 512 704 666.6592136681207
235520 1 512 736 707.4077781925895
245760 1 512 768 706.3248339472541
256000 1 512 800 699.6543752358898
266240 1 512 832 702.1092007262555
276480 1 512 864 710.7439174716371
286720 1 512 640 649.39887004557
296960 1 512 640 650.0807333539614
307200 1 512 800 685.4534873486166
317440 1 512 640 647.1348885639977
327680 1 512 640 660.3381564850729
337920 1 512 768 618.3802269196349
348160 1 512 680 685.1963187168311
358400 1 512 800 700.5015338861655
368640 1 512 768 679.1925920185704
378880 1 512 740 615.6496507379233
389120 1 512 760 701.8289220729098
399360 1 512 832 655.3055687530245
409600 1 512 800 652.6232326110221
419840 1 512 820 665.3547702678931
430080 1 512 840 665.5950858431702
440320 1 512 860 676.1988810488723
450560 1 512 704 639.5421970306838
460800 1 512 800 608.9169080355155
471040 1 512 736 617.7420146051219
481280 1 512 752 674.0839230338086
491520 1 512 768 642.9299127766268
501760 1 512 784 604.203171516741
512000 1 512 800 647.436322786315
522240 1 512 816 652.1950742974175
532480 1 512 832 682.1167240964146
542720 1 512 848 619.5635831995286
552960 1 512 864 629.4462117057411
563200 1 512 800 584.2120131939186
573440 1 512 640 575.1051094823156
583680 1 512 768 564.707243076158
593920 1 512 640 582.5636693769607
604160 1 512 640 469.6059381422973
614400 1 512 800 597.8315013886529
624640 1 512 640 562.4267246559286
634880 1 512 640 571.3665840749404
645120 1 512 840 596.9279854624292
655360 1 512 640 557.5480759179064
665600 1 512 832 599.521312623472
675840 1 512 768 609.5862958088485
686080 1 512 670 582.770429879681
696320 1 512 680 586.6507463017796
706560 1 512 768 516.9348935709802
716800 1 512 800 614.8645783235851
727040 1 512 710 508.29715996391127
737280 1 512 768 637.5235479375989
747520 1 512 730 502.4546317353128
757760 1 512 740 625.0540099652119
768000 1 512 800 511.8307051757087
778240 1 512 760 628.9984649830586
788480 1 512 770 512.7185977931529
798720 1 512 832 603.5852783244798
808960 1 512 790 510.9090439948945
819200 1 512 800 594.8394200872574
829440 1 512 864 536.3405116306739
839680 1 512 820 631.6467464955085
849920 1 512 830 523.4093368391291
860160 1 512 840 627.1817385826811
870400 1 512 850 520.7732009003167
880640 1 512 860 626.6045757294459
890880 1 512 870 511.8605618265673
901120 1 512 704 615.0946084240985
911360 1 512 712 489.0064976714965
921600 1 512 800 649.2197175721584
931840 1 512 832 555.1087575761874
942080 1 512 736 673.1211468599092
952320 1 512 768 519.7093568018603
962560 1 512 752 665.2875462564773
972800 1 512 800 543.4457299887105
983040 1 512 768 683.735990118102
993280 1 512 776 554.1687805461586
1003520 1 512 784 737.8561708855744
1013760 1 512 792 732.5063802513189
1024000 1 512 800 762.9712400671269
1034240 1 512 808 627.4717195906966
1044480 1 512 816 770.7040146605302
1054720 1 512 824 639.6420118257643
1064960 1 512 832 790.6692016204291
1075200 1 512 840 790.7869553330344
1085440 1 512 848 796.1976876283044
1095680 1 512 856 802.0099931933772
1105920 1 512 864 785.8697122615895
1116160 1 512 872 802.2501941421878
1126400 1 512 800 769.5583082660171
1136640 1 512 768 769.5210517929099
1146880 1 512 640 709.6914832654875
1157120 1 512 640 709.5658455219622
1167360 1 512 768 725.7003349585335
1177600 1 512 800 777.3600930597657
1187840 1 512 640 720.5693441318067
1198080 1 512 832 789.8877320673067
1208320 1 512 640 723.5880943789084
1218560 1 512 680 720.824360841672
1228800 1 512 800 780.9871944742711
1239040 1 512 704 757.7557047816111
1249280 1 512 640 725.1868548024926
1259520 1 512 820 778.3398186611504
1269760 1 512 640 722.992780028107
1280000 1 512 800 778.5022969992875
1290240 1 512 840 770.1484127992478
1300480 1 512 640 732.3619300605703
1310720 1 512 640 728.0932225869259
1320960 1 512 860 791.8858246179047
1331200 1 512 832 770.9535044636395
1341440 1 512 655 727.2260434582681
1351680 1 512 768 771.667974175478
1361920 1 512 760 783.256408732279
1372160 1 512 670 736.5792061303474
1382400 1 512 864 796.3782476130613
1392640 1 512 680 744.729975760704
1402880 1 512 685 730.7991090424412
1413120 1 512 768 791.2230301584669
1423360 1 512 695 740.4200791437404
1433600 1 512 800 771.2016226202431
1443840 1 512 768 787.5545456902233
1454080 1 512 710 753.9418500837285
1464320 1 512 832 787.6057551376166
1474560 1 512 768 785.5300295354048
1484800 1 512 800 778.7155481545315
1495040 1 512 730 761.2221073167185
1505280 1 512 840 789.099875646358
1515520 1 512 740 770.525519930375
